tconst	averageRating	numVotes
tt0062615	6.2	39
tt0062616	6.0	23
tt0062617	3.1	34
tt0062618	5.9	673
tt0062619	4.0	184
tt0062620	4.5	122
tt0062621	4.3	50
tt0062622	8.3	770030
tt0062623	6.1	359
tt0062624	4.9	143
tt0062625	5.3	282
tt0062626	6.5	4807
tt0062628	6.9	26
tt0062629	5.4	38
tt0062630	5.8	92
tt0062631	5.5	33
tt0062632	6.7	49
tt0062633	6.4	212
tt0062634	5.3	74
tt0062635	6.9	85
tt0062636	6.8	1529
tt0062637	5.2	184
tt0062638	4.8	33
tt0062639	6.7	4750
tt0062640	6.9	254
tt0062641	7.3	77
tt0062642	6.8	24
tt0062643	3.0	12
tt0062644	5.6	11
tt0062645	6.0	1640
tt0062646	5.6	27
tt0062647	6.9	59
tt0062648	5.9	75
tt0062649	5.0	294
tt0062650	6.0	14
tt0062652	5.4	207
tt0062653	6.7	9293
tt0062654	9.3	27
tt0062655	6.7	82
tt0062656	5.5	947
tt0062657	5.3	2530
tt0062658	5.8	10
tt0062659	6.2	1189
tt0062660	7.0	22
tt0062663	7.3	996
tt0062664	4.3	25
tt0062665	5.3	31
tt0062666	5.1	313
tt0062667	6.2	45
tt0062668	6.5	40
tt0062669	4.9	423
tt0062670	5.0	11
tt0062671	6.9	2994
tt0062673	6.0	4200
tt0062676	5.1	411
tt0062677	5.8	217
tt0062679	6.4	497
tt0062680	6.5	124
tt0062681	6.0	271
tt0062682	5.7	376
tt0062683	5.5	421
tt0062684	6.0	531
tt0062686	6.3	113
tt0062687	7.2	15619
tt0062688	5.5	857
tt0062689	6.7	276
tt0062690	5.9	1413
tt0062692	6.4	87
tt0062693	5.7	798
tt0062694	5.0	100
tt0062695	7.5	16277
tt0062696	7.4	9
tt0062697	6.3	67
tt0062698	6.3	14
tt0062699	5.5	13
tt0062700	3.5	32
tt0062701	6.0	94
tt0062702	7.1	159
tt0062703	6.2	163
tt0062704	5.4	610
tt0062705	5.6	78
tt0062706	6.6	1200
tt0062707	7.1	946
tt0062708	6.5	6226
tt0062709	4.9	130
tt0062711	5.9	40057
tt0062712	5.8	518
tt0062713	6.6	2704
tt0062714	5.4	737
tt0062715	6.8	8
tt0062716	6.2	100
tt0062717	7.6	32
tt0062718	6.7	38
tt0062719	6.4	231
tt0062721	8.4	40
tt0062722	6.2	474
tt0062723	8.9	24
tt0062724	6.4	747
tt0062725	5.3	87
tt0062726	5.2	84
tt0062727	4.4	123
tt0062728	6.9	3835
tt0062729	4.6	150
tt0062730	5.1	230
tt0062731	5.3	915
tt0062732	6.4	1320
tt0062734	6.2	74
tt0062736	6.0	410
tt0062737	6.8	7305
tt0062738	8.7	17
tt0062739	5.6	712
tt0062740	5.5	110
tt0062741	4.3	1652
tt0062742	6.1	661
tt0062743	5.9	48
tt0062745	4.7	498
tt0062746	6.6	326
tt0062747	6.0	18
tt0062748	6.4	18
tt0062749	9.7	42
tt0062750	7.7	9
tt0062751	5.5	1939
tt0062753	4.8	239
tt0062754	5.4	158
tt0062755	7.0	11732
tt0062757	7.6	1095
tt0062758	4.9	1072
tt0062759	8.2	17552
tt0062760	6.1	1265
tt0062761	4.7	49
tt0062762	5.8	345
tt0062763	5.2	80
tt0062764	5.5	227
tt0062765	7.4	80507
tt0062766	5.2	162
tt0062767	6.8	2134
tt0062768	5.6	1013
tt0062769	6.2	124
tt0062770	7.6	1927
tt0062771	7.2	288
tt0062772	5.2	34
tt0062773	7.2	814
tt0062775	6.3	20
tt0062776	5.1	4051
tt0062777	6.1	24
tt0062778	6.6	40
tt0062779	6.3	680
tt0062780	4.5	42
tt0062781	6.3	39
tt0062782	6.8	5863
tt0062783	4.9	41
tt0062784	6.2	37
tt0062785	6.9	194
tt0062786	7.1	121
tt0062787	5.8	738
tt0062788	5.2	37
tt0062789	6.4	904
tt0062790	6.6	4223
tt0062792	6.3	915
tt0062793	6.7	987
tt0062794	6.9	7685
tt0062796	6.1	91
tt0062797	5.5	20
tt0062798	6.7	138
tt0062799	5.1	85
tt0062800	4.5	138
tt0062801	4.5	61
tt0062802	7.6	36
tt0062803	7.0	53915
tt0062804	6.8	1687
tt0062805	5.4	209
tt0062806	5.7	27
tt0062807	5.1	732
tt0062808	4.2	1395
tt0062809	5.5	28
tt0062810	4.4	133
tt0062813	6.1	18
tt0062814	7.7	815
tt0062816	4.6	123
tt0062817	6.8	251
tt0062818	6.5	51
tt0062819	5.4	1172
tt0062820	6.1	244
tt0062822	7.2	51
tt0062823	6.1	51
tt0062824	6.4	20570
tt0062825	6.8	2196
tt0062826	6.3	114
tt0062827	5.9	2884
tt0062828	4.7	124
tt0062829	6.4	1170
tt0062830	5.6	429
tt0062831	5.5	21
tt0062833	5.5	3485
tt0062834	5.5	45
tt0062836	6.2	247
tt0062837	6.6	30
tt0062838	5.5	17
tt0062839	5.2	43
tt0062841	5.2	55
tt0062842	6.2	23
tt0062844	5.8	1749
tt0062845	9.6	13
tt0062846	5.5	45
tt0062847	4.8	454
tt0062849	5.2	116
tt0062850	7.2	364
tt0062851	6.7	2071
tt0062852	6.2	921
tt0062853	6.4	1086
tt0062854	6.3	12
tt0062855	5.1	290
tt0062857	7.4	137
tt0062858	7.0	38
tt0062859	6.2	1571
tt0062860	5.5	556
tt0062861	6.5	7832
tt0062862	6.1	69
tt0062863	6.8	3836
tt0062864	6.5	1989
tt0062865	6.4	1676
tt0062866	5.4	85
tt0062867	3.9	24
tt0062868	5.7	1394
tt0062870	5.1	2270
tt0062871	6.3	84
tt0062872	5.6	128
tt0062873	7.7	13392
tt0062875	5.8	187
tt0062876	4.7	67
tt0062877	5.2	69
tt0062878	5.6	30
tt0062880	4.0	145
tt0062881	5.3	102
tt0062882	5.4	77
tt0062883	6.5	4457
tt0062884	6.3	157
tt0062885	6.9	11323
tt0062886	6.7	6808
tt0062887	4.7	49
tt0062888	4.7	178
tt0062889	6.8	74
tt0062890	6.3	124
tt0062891	5.5	126
tt0062892	6.4	36
tt0062893	6.9	3027
tt0062894	4.9	63
tt0062895	5.4	148
tt0062897	6.5	147
tt0062898	5.4	1470
tt0062899	6.5	161
tt0062900	7.3	1715
tt0062901	5.3	146
tt0062902	5.5	51
tt0062903	6.0	75
tt0062904	5.6	152
tt0062905	5.4	22
tt0062906	7.4	946
tt0062907	7.8	1831
tt0062908	6.8	864
tt0062909	6.5	8973
tt0062910	8.8	16
tt0062911	6.0	58
tt0062912	5.7	31
tt0062913	6.2	122
tt0062914	5.2	71
tt0062915	5.5	497
tt0062916	6.5	305
tt0062917	5.7	658
tt0062918	7.1	99
tt0062919	5.7	184
tt0062920	6.3	644
tt0062921	6.0	13
tt0062922	6.1	13
tt0062923	5.7	90
tt0062924	5.4	70
tt0062925	7.3	2849
tt0062927	6.9	24
tt0062928	5.7	44
tt0062930	7.8	52
tt0062931	6.9	538
tt0062933	6.1	21
tt0062934	6.0	47
tt0062935	5.3	150
tt0062936	5.4	653
tt0062937	7.0	50
tt0062938	5.8	139
tt0062939	4.7	25
tt0062940	5.2	137
tt0062941	6.1	144
tt0062943	6.3	892
tt0062944	4.7	15
tt0062946	2.7	1015
tt0062947	6.8	76
tt0062948	4.9	179
tt0062949	7.9	71
tt0062951	4.7	192
tt0062952	7.4	12575
tt0062953	5.2	172
tt0062955	6.6	14
tt0062957	4.5	1328
tt0062958	4.5	142
tt0062959	6.8	112
tt0062960	3.5	543
tt0062962	6.4	69
tt0062963	6.9	251
tt0062964	3.9	170
tt0062965	7.0	25
tt0062966	4.8	130
tt0062967	6.3	47
tt0062968	6.1	48
tt0062969	5.6	59
tt0062970	6.4	255
tt0062972	6.4	44
tt0062973	5.3	618
tt0062974	6.1	4513
tt0062975	6.8	4343
tt0062976	4.5	42
tt0062977	6.7	1557
tt0062978	5.5	267
tt0062979	5.7	2731
tt0062980	5.4	678
tt0062981	6.7	1158
tt0062983	4.5	108
tt0062984	6.2	159
tt0062985	6.2	955
tt0062986	4.9	111
tt0062987	5.3	124
tt0062989	5.0	345
tt0062990	6.5	1421
tt0062991	4.3	148
tt0062992	5.8	48
tt0062993	5.7	432
tt0062994	7.4	26907
tt0062995	6.4	552
tt0062996	6.5	244
tt0062997	6.1	1244
tt0062998	6.7	302
tt0063000	4.6	2067
tt0063001	8.8	13
tt0063002	5.5	59
tt0063003	7.0	68
tt0063004	6.5	20
tt0063005	6.8	9242
tt0063006	6.1	33
tt0063007	6.1	44
tt0063008	5.9	285
tt0063009	6.5	99
tt0063010	7.0	2295
tt0063011	6.4	143
tt0063012	5.3	21
tt0063013	5.3	2968
tt0063014	4.3	83
tt0063015	5.3	44
tt0063016	6.4	397
tt0063017	6.6	37
tt0063018	5.9	172
tt0063019	5.8	26
tt0063020	6.5	61
tt0063021	6.2	7
tt0063022	6.9	36
tt0063023	8.7	4738
tt0063024	5.1	604
tt0063025	6.8	16
tt0063026	6.5	1054
tt0063027	6.4	75
tt0063028	6.6	10
tt0063029	5.4	30
tt0063031	6.2	473
tt0063032	7.7	19900
tt0063033	6.0	330
tt0063034	5.3	365
tt0063035	5.6	14570
tt0063036	5.6	4432
tt0063037	5.5	53
tt0063038	5.1	111
tt0063039	6.3	142
tt0063040	4.7	17
tt0063041	5.1	618
tt0063042	6.5	397
tt0063043	5.0	27
tt0063044	5.3	126
tt0063045	6.0	62
tt0063046	7.9	574
tt0063047	7.0	33
tt0063048	7.4	1560
tt0063049	6.4	7303
tt0063050	7.6	4987
tt0063051	6.5	730
tt0063052	7.7	31
tt0063053	4.5	47
tt0063054	5.6	504
tt0063055	3.5	96
tt0063056	7.2	9656
tt0063057	5.7	323
tt0063058	5.4	439
tt0063059	7.5	122
tt0063060	6.5	7013
tt0063061	5.7	101
tt0063062	5.0	24
tt0063063	6.1	902
tt0063064	6.9	430
tt0063065	6.7	255
tt0063066	6.8	172
tt0063067	6.1	960
tt0063069	5.1	119
tt0063070	6.2	24
tt0063072	6.2	752
tt0063073	4.2	88
tt0063074	4.0	18
tt0063075	6.6	289
tt0063076	9.2	23
tt0063079	7.4	89
tt0063080	6.8	1031
tt0063082	5.0	316
tt0063083	5.1	112
tt0063084	7.6	1295
tt0063090	4.8	1353
tt0063091	6.3	1212
tt0063092	5.8	16
tt0063093	6.3	630
tt0063094	6.8	2566
tt0063095	4.9	379
tt0063096	6.1	35
tt0063097	3.7	428
tt0063098	5.9	859
tt0063100	6.8	2158
tt0063101	3.0	389
tt0063102	6.3	933
tt0063103	5.3	510
tt0063104	6.6	105
tt0063105	6.7	961
tt0063108	6.4	9
tt0063111	6.7	35
tt0063115	6.2	3616
tt0063117	6.3	129
tt0063118	4.8	21
tt0063119	4.3	30
tt0063120	6.0	162
tt0063121	6.6	12663
tt0063122	6.8	156
tt0063123	5.8	71
tt0063124	6.0	198
tt0063125	7.3	310
tt0063126	4.0	190
tt0063127	7.0	3789
tt0063128	5.7	838
tt0063129	5.7	269
tt0063130	5.3	299
tt0063131	6.5	160
tt0063132	3.3	323
tt0063133	6.4	125
tt0063135	4.8	3543
tt0063136	6.4	458
tt0063137	5.2	190
tt0063138	4.9	71
tt0063139	6.9	55
tt0063140	5.7	215
tt0063141	6.8	2828
tt0063142	3.4	1141
tt0063143	6.0	168
tt0063144	6.1	9
tt0063145	2.7	1077
tt0063146	6.1	185
tt0063147	4.1	164
tt0063148	5.6	39
tt0063149	6.0	1756
tt0063151	6.8	17
tt0063152	7.1	3615
tt0063153	4.9	184
tt0063154	5.2	176
tt0063155	5.8	210
tt0063157	5.7	530
tt0063158	5.5	568
tt0063159	6.1	639
tt0063160	6.2	128
tt0063161	5.6	1193
tt0063163	6.5	34
tt0063164	6.9	345
tt0063165	6.3	10
tt0063166	6.2	30
tt0063167	4.2	581
tt0063168	6.6	48
tt0063169	6.4	760
tt0063170	6.3	353
tt0063171	7.3	1175
tt0063172	6.4	8526
tt0063173	7.5	2116
tt0063174	6.0	473
tt0063175	7.1	40
tt0063176	5.6	17
tt0063177	7.0	401
tt0063178	7.0	25
tt0063180	6.8	255
tt0063181	5.5	20
tt0063182	7.3	150
tt0063183	6.6	137
tt0063184	4.7	224
tt0063185	7.0	2735
tt0063186	7.4	3394
tt0063188	5.2	18
tt0063189	8.2	13
tt0063190	4.8	14
tt0063191	5.3	72
tt0063192	5.6	102
tt0063193	5.3	170
tt0063194	4.5	280
tt0063195	4.7	818
tt0063198	7.5	3723
tt0063199	9.2	17
tt0063200	6.1	38
tt0063201	5.7	19
tt0063202	5.5	19
tt0063203	6.9	743
tt0063204	7.8	7
tt0063205	6.9	420
tt0063206	6.1	2182
tt0063207	9.0	28
tt0063208	6.0	90
tt0063210	5.8	3076
tt0063211	5.2	75
tt0063213	5.3	113
tt0063214	5.9	94
tt0063215	6.2	86
tt0063216	7.0	41
tt0063217	6.4	20
tt0063218	7.0	2693
tt0063219	5.7	1640
tt0063220	7.1	36
tt0063221	6.7	38
tt0063222	7.5	63
tt0063223	6.2	51
tt0063224	6.8	238
tt0063225	6.4	19
tt0063226	5.7	44
tt0063227	7.8	36190
tt0063228	5.9	55
tt0063229	6.7	204
tt0063230	6.9	7032
tt0063231	5.7	2224
tt0063232	6.1	19
tt0063233	6.1	534
tt0063234	6.3	92
tt0063236	5.2	615
tt0063237	6.5	553
tt0063238	5.1	23
tt0063239	5.9	146
tt0063240	5.5	2452
tt0063241	5.8	117
tt0063242	3.9	1311
tt0063243	6.4	12
tt0063244	4.2	438
tt0063246	5.1	673
tt0063248	6.5	198
tt0063249	4.3	54
tt0063250	5.9	20
tt0063252	4.2	79
tt0063253	6.6	28
tt0063254	5.7	847
tt0063255	4.5	1002
tt0063256	6.5	4385
tt0063257	6.0	116
tt0063259	5.6	39
tt0063260	5.6	2026
tt0063261	4.8	38
tt0063262	6.7	152
tt0063263	5.4	70
tt0063264	3.0	12
tt0063266	6.3	10
tt0063267	6.5	8
tt0063268	7.3	1726
tt0063269	5.6	49
tt0063270	5.7	550
tt0063271	5.7	594
tt0063272	4.7	425
tt0063273	6.4	8
tt0063274	6.9	36
tt0063275	5.6	1024
tt0063277	3.9	44
tt0063278	7.8	6544
tt0063279	6.2	199
tt0063280	5.5	7
tt0063281	5.3	232
tt0063282	7.5	20
tt0063285	6.7	13525
tt0063286	6.4	171
tt0063287	7.1	26
tt0063288	7.1	1890
tt0063290	8.3	12
tt0063291	7.6	5260
tt0063293	7.1	6736
tt0063294	6.2	50
tt0063295	9.6	34
tt0063296	6.7	31
tt0063297	6.5	991
tt0063298	7.2	23
tt0063299	5.7	259
tt0063300	1.8	729
tt0063303	4.1	471
tt0063304	5.5	427
tt0063305	3.5	17
tt0063306	4.6	527
tt0063308	6.3	693
tt0063309	6.3	13
tt0063310	6.8	323
tt0063311	4.3	395
tt0063314	6.6	92
tt0063316	6.7	30
tt0063317	5.9	18
tt0063318	6.6	50
tt0063319	5.8	284
tt0063321	4.0	236
tt0063322	5.6	65
tt0063323	6.0	803
tt0063324	5.7	148
tt0063325	4.7	616
tt0063328	4.3	12
tt0063329	6.9	52
tt0063330	6.0	389
tt0063331	5.2	81
tt0063332	7.4	466
tt0063333	7.9	726
tt0063334	5.9	10
tt0063335	5.8	250
tt0063336	6.8	33
tt0063337	6.4	114
tt0063338	5.8	175
tt0063339	7.1	64
tt0063340	5.1	560
tt0063341	6.1	868
tt0063342	7.1	964
tt0063343	8.8	76
tt0063344	6.2	6
tt0063345	6.7	371
tt0063346	4.9	113
tt0063348	6.1	1992
tt0063350	7.8	148942
tt0063351	7.2	65
tt0063352	7.2	7
tt0063353	5.8	63
tt0063354	5.5	117
tt0063356	7.0	2784
tt0063357	4.9	39
tt0063358	4.3	18
tt0063359	6.1	17
tt0063360	5.6	72
tt0063361	6.0	136
tt0063362	6.2	43
tt0063363	6.2	335
tt0063364	4.7	303
tt0063365	5.8	261
tt0063366	6.7	443
tt0063368	9.0	11
tt0063369	7.1	1291
tt0063370	5.8	1080
tt0063371	7.0	1961
tt0063372	4.6	59
tt0063373	5.0	80
tt0063374	7.6	39482
tt0063375	5.0	57
tt0063376	6.4	378
tt0063378	4.3	95
tt0063379	6.1	1887
tt0063380	7.0	950
tt0063381	7.2	1659
tt0063383	4.9	214
tt0063384	6.8	730
tt0063385	7.4	43771
tt0063386	6.6	2768
tt0063387	3.7	92
tt0063389	6.3	1138
tt0063390	5.9	327
tt0063391	7.6	9
tt0063392	4.8	16
tt0063393	5.2	74
tt0063395	5.9	595
tt0063396	7.4	148
tt0063398	5.8	28
tt0063399	5.5	97
tt0063400	7.0	9
tt0063401	6.0	203
tt0063402	6.5	597
tt0063403	4.7	57
tt0063404	8.1	9344
tt0063405	3.9	39
tt0063406	6.8	336
tt0063407	6.3	98
tt0063408	5.0	55
tt0063409	8.7	24
tt0063410	6.2	1295
tt0063411	4.0	26
tt0063412	3.8	37
tt0063413	6.0	2005
tt0063414	6.2	995
tt0063415	7.4	46315
tt0063416	6.0	50
tt0063417	7.9	1876
tt0063418	6.5	11
tt0063419	5.2	118
tt0063420	4.6	31
tt0063421	6.4	87
tt0063422	4.9	25
tt0063423	4.9	45
tt0063424	6.8	54
tt0063425	6.2	13
tt0063426	6.8	3660
tt0063427	7.0	938
tt0063428	6.5	178
tt0063429	5.9	457
tt0063430	6.4	196
tt0063431	6.4	239
tt0063432	6.8	207
tt0063433	6.4	206
tt0063434	6.4	197
tt0063435	6.5	202
tt0063436	6.7	210
tt0063437	6.8	219
tt0063439	5.7	372
tt0063440	5.5	118
tt0063441	4.8	77
tt0063442	8.0	208308
tt0063443	6.8	4133
tt0063444	7.4	105
tt0063446	6.6	410
tt0063448	6.8	142
tt0063450	5.0	136
tt0063451	6.8	31
tt0063452	5.9	1992
tt0063453	6.8	234
tt0063454	8.5	35
tt0063456	7.0	4575
tt0063458	7.1	2086
tt0063459	5.8	655
tt0063462	7.5	63952
tt0063463	7.2	41
tt0063464	6.0	388
tt0063465	5.5	703
tt0063466	6.3	46
tt0063467	5.7	631
tt0063468	6.9	415
tt0063469	5.9	3156
tt0063470	6.9	350
tt0063471	4.5	99
tt0063472	2.0	191
tt0063473	6.0	159
tt0063474	6.5	205
tt0063475	7.1	81
tt0063476	5.5	69
tt0063477	7.2	1502
tt0063478	5.6	148
tt0063479	6.4	724
tt0063480	5.5	619
tt0063482	5.5	175
tt0063483	7.1	4422
tt0063484	5.0	27
tt0063485	6.7	1916
tt0063486	5.7	268
tt0063488	6.3	807
tt0063489	6.9	179
tt0063490	6.8	207
tt0063491	6.5	90
tt0063492	4.8	150
tt0063493	7.8	1814
tt0063494	5.7	57
tt0063495	6.7	10
tt0063496	4.8	19
tt0063497	3.7	39
tt0063498	5.7	18
tt0063499	6.4	140
tt0063500	6.5	1232
tt0063501	7.4	7749
tt0063502	7.0	8
tt0063503	6.9	232
tt0063504	6.3	19
tt0063506	7.9	87
tt0063507	7.9	317
tt0063508	6.9	1131
tt0063509	6.9	27
tt0063510	6.8	85
tt0063511	5.0	85
tt0063512	5.9	40
tt0063513	5.8	349
tt0063514	7.0	94
tt0063515	6.2	81
tt0063516	5.9	168
tt0063518	7.6	36843
tt0063519	7.2	29
tt0063520	6.4	9
tt0063521	5.5	104
tt0063522	8.0	254298
tt0063523	6.8	321
tt0063524	6.2	46
tt0063525	7.2	126
tt0063526	5.1	619
tt0063527	6.9	1745
tt0063528	6.2	343
tt0063529	6.7	790
tt0063530	4.6	162
tt0063531	6.1	212
tt0063532	7.4	122
tt0063533	6.8	192
tt0063534	5.1	860
tt0063535	7.1	29
tt0063536	4.1	284
tt0063537	4.6	164
tt0063539	6.3	217
tt0063540	6.7	148
tt0063541	5.7	36
tt0063544	6.8	273
tt0063545	6.7	97
tt0063546	9.5	35
tt0063547	3.7	48
tt0063548	5.8	151
tt0063549	4.7	505
tt0063550	5.5	638
tt0063551	6.3	1441
tt0063552	5.5	653
tt0063553	5.4	506
tt0063554	4.8	106
tt0063555	7.6	15897
tt0063556	5.1	92
tt0063557	6.7	4951
tt0063558	7.1	53
tt0063559	4.6	114
tt0063560	6.3	140
tt0063561	9.6	14
tt0063562	9.1	19
tt0063563	6.7	306
tt0063564	3.7	484
tt0063565	5.8	378
tt0063566	6.4	15
tt0063567	6.2	19
tt0063568	6.3	2128
tt0063569	6.6	1156
tt0063570	6.1	745
tt0063571	6.2	2873
tt0063572	5.5	229
tt0063573	6.3	1912
tt0063574	5.2	63
tt0063575	6.9	99
tt0063576	6.6	357
tt0063577	4.8	229
tt0063578	8.7	12
tt0063579	6.4	368
tt0063580	6.2	491
tt0063581	6.3	183
tt0063582	6.1	308
tt0063583	6.3	769
tt0063584	6.1	500
tt0063585	6.6	749
tt0063586	6.8	307
tt0063587	5.6	369
tt0063588	6.8	86
tt0063589	6.1	163
tt0063590	7.1	38
tt0063591	6.4	3264
tt0063592	5.6	3761
tt0063593	2.6	21
tt0063594	4.6	298
tt0063595	4.5	1167
tt0063596	6.5	292
tt0063597	6.4	22
tt0063598	6.2	933
tt0063599	7.0	4628
tt0063600	5.8	41
tt0063601	6.4	17
tt0063603	5.4	48
tt0063604	6.8	48
tt0063605	6.8	10
tt0063606	7.2	108
tt0063607	4.3	551
tt0063608	3.6	379
tt0063609	7.2	368
tt0063610	6.7	12
tt0063611	8.0	16113
tt0063612	4.7	2027
tt0063613	6.4	215
tt0063614	5.9	187
tt0063615	7.8	1282
tt0063616	4.5	220
tt0063617	6.4	64
tt0063618	5.3	58
tt0063619	6.4	29
tt0063620	4.7	38
tt0063621	5.6	442
tt0063622	4.9	458
tt0063623	5.4	54
tt0063624	7.4	71
tt0063625	7.0	259
tt0063626	5.5	49
tt0063627	7.0	24
tt0063628	8.0	428
tt0063629	7.6	51
tt0063630	5.7	166
tt0063631	4.0	335
tt0063632	6.1	33
tt0063633	8.0	12467
tt0063634	5.5	2952
tt0063635	8.2	22
tt0063636	6.0	1686
tt0063638	5.9	313
tt0063639	9.4	11
tt0063640	5.4	68
tt0063641	7.6	27
tt0063642	6.4	2362
tt0063643	4.5	1620
tt0063644	7.5	96
tt0063646	7.1	703
tt0063647	6.3	216
tt0063650	6.8	657
tt0063651	6.4	391
tt0063652	5.2	129
tt0063653	5.0	109
tt0063654	7.0	1954
tt0063655	5.3	812
tt0063656	5.5	82
tt0063657	6.6	38
tt0063658	5.6	101
tt0063660	5.7	356
tt0063661	6.8	1384
tt0063662	5.5	371
tt0063663	7.6	15918
tt0063664	6.8	59
tt0063665	6.2	3486
tt0063666	6.9	76
tt0063667	6.4	18
tt0063668	6.6	2692
tt0063669	5.6	77
tt0063670	5.7	37
tt0063671	7.3	13303
tt0063672	6.4	39
tt0063673	5.2	469
tt0063674	6.5	3846
tt0063675	6.9	124
tt0063676	7.8	14
tt0063677	8.0	22
tt0063678	7.0	16602
tt0063679	6.6	1407
tt0063680	3.1	261
tt0063682	7.8	13
tt0063683	6.1	671
tt0063684	5.9	826
tt0063685	5.0	60
tt0063687	6.6	22
tt0063688	6.9	31124
tt0063690	5.1	213
tt0063691	5.7	132
tt0063692	9.3	10
tt0063693	5.4	581
tt0063694	6.3	1708
tt0063695	6.5	206
tt0063696	5.5	187
tt0063697	5.9	11
tt0063698	5.5	76
tt0063699	6.5	213
tt0063700	7.2	237
tt0063703	8.2	35
tt0063704	6.0	217
tt0063705	5.8	159
tt0063707	5.4	809
tt0063708	6.6	16
tt0063709	5.2	222
tt0063710	5.4	90
tt0063711	8.7	12
tt0063712	5.9	14
tt0063713	6.8	98
tt0063714	6.0	6
tt0063715	6.4	7607
tt0063717	6.4	154
tt0063718	6.9	427
tt0063719	6.7	61
tt0063721	6.0	155
tt0063722	6.0	14
tt0063723	5.6	394
tt0063724	5.1	272
tt0063725	6.7	37
tt0063728	5.4	315
tt0063729	7.0	2738
tt0063731	7.5	1103
tt0063732	4.8	308
tt0063734	5.4	23
tt0063735	7.4	72
tt0063736	5.4	391
tt0063737	6.8	894
tt0063738	3.4	74
tt0063740	6.7	2680
tt0063742	6.2	188
tt0063743	8.8	39
tt0063744	8.0	14
tt0063745	5.0	52
tt0063746	4.5	169
tt0063747	6.2	625
tt0063748	7.3	1219
tt0063751	5.0	610
tt0063752	7.4	197
tt0063753	4.6	39
tt0063754	5.6	264
tt0063756	5.2	99
tt0063757	4.6	33
tt0063758	7.2	45
tt0063759	7.5	24494
tt0063760	6.2	10
tt0063761	6.0	54
tt0063762	5.2	92
tt0063763	5.6	187
tt0063764	5.2	1174
tt0063765	4.6	1160
tt0063766	6.3	30
tt0063767	8.7	37
tt0063768	6.8	297
tt0063769	6.6	1152
tt0063770	4.3	18
tt0063771	7.6	2674
tt0063773	5.0	35
tt0063774	3.0	44
tt0063775	6.3	2523
tt0063776	6.2	29
tt0063777	7.1	95
tt0063778	4.0	28
tt0063779	5.9	132
tt0063780	5.9	81
tt0063781	6.0	127
tt0063782	5.8	130
tt0063783	7.4	40
tt0063784	7.1	55
tt0063785	3.3	22
tt0063787	5.6	3634
tt0063788	7.5	45
tt0063789	5.7	229
tt0063790	2.9	2257
tt0063791	7.5	1200
tt0063792	7.4	91
tt0063794	8.3	9319
tt0063795	9.4	12
tt0063796	5.6	32
tt0063797	5.3	14
tt0063798	5.8	323
tt0063799	6.5	618
tt0063800	6.4	1981
tt0063801	5.8	1013
tt0063802	6.0	25
tt0063803	6.5	10708
tt0063804	7.2	885
tt0063805	4.5	343
tt0063806	6.4	178
tt0063807	4.1	220
tt0063808	5.9	2376
tt0063809	4.9	400
tt0063810	8.3	29
tt0063811	7.1	5656
tt0063812	5.3	36
tt0063813	5.1	83
tt0063816	6.6	344
tt0063818	6.1	1776
tt0063819	7.9	5746
tt0063820	5.0	38
tt0063821	6.4	3236
tt0063822	6.7	237
tt0063823	7.4	29452
tt0063824	7.5	367
tt0063826	7.7	31
tt0063827	5.4	269
tt0063828	7.0	11
tt0063829	7.1	10809
tt0063830	7.2	23
tt0063831	6.9	186
tt0063832	6.5	478
tt0063833	7.3	792
tt0063834	7.4	1635
tt0063835	7.3	1403
tt0063836	9.4	9
tt0063837	5.7	82
tt0063838	7.5	79
tt0063839	5.4	59
tt0063840	7.2	1173
tt0063841	6.2	22
tt0063843	6.6	189
tt0063844	6.5	188
tt0063845	8.2	3402
tt0063846	4.6	59
tt0063847	5.5	99
tt0063848	7.2	48
tt0063849	5.3	525
tt0063850	7.4	26244
tt0063851	5.3	235
tt0063852	5.3	78
tt0063853	6.1	285
tt0063854	6.9	131
tt0063856	2.9	146
tt0063858	7.1	178
tt0063859	4.2	987
tt0063860	4.8	66
tt0063861	6.8	87
tt0063863	7.1	564
tt0063865	8.1	31
tt0063866	7.9	113
tt0063867	6.9	192
tt0063868	7.7	39
tt0063869	7.6	5931
tt0063870	7.4	69
tt0063871	6.1	1058
tt0063873	7.1	136
tt0063874	6.9	180
tt0063875	7.0	76
tt0063876	7.4	2106
tt0063877	7.0	185
tt0063878	6.8	16820
tt0063879	6.9	48
tt0063880	5.6	11
tt0063881	7.9	1237
tt0063883	6.3	137
tt0063884	7.5	177
tt0063885	7.6	119
tt0063886	7.6	38
tt0063887	7.3	1718
tt0063888	6.3	165
tt0063889	7.1	4185
tt0063890	7.2	256
tt0063891	6.5	73
tt0063892	9.3	22
tt0063893	7.4	706
tt0063894	8.3	982
tt0063895	7.4	463
tt0063896	6.7	1114
tt0063897	7.9	924
tt0063898	5.7	14
tt0063902	7.0	148
tt0063903	7.7	22
tt0063905	7.0	147
tt0063906	8.3	19
tt0063907	7.4	2126
tt0063908	7.1	1976
tt0063910	7.3	172
tt0063911	7.0	101
tt0063912	7.3	73
tt0063913	7.0	183
tt0063914	8.1	535
tt0063915	6.6	24
tt0063916	7.0	37
tt0063918	4.7	14
tt0063919	8.6	302
tt0063920	7.7	342
tt0063922	7.4	32
tt0063923	7.2	27
tt0063924	6.6	330
